timeStamp,elapsed,label,responseCode,threadName,dataType,success,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1716845413839,2,Find owner,200,Original REST requests 1-10,text,true,3755,180,8,8,http://localhost:8080/owners/find,2,0,0
1716845413834,13,POST new pet,200,Original REST requests 1-13,text,true,4504,503,8,8,http://localhost:8080/owners/1;jsessionid=65B7CF03FA6D22A2EECE8D586CF7B8D2,7,0,0
1716845413834,7,POST new pet-0,302,Original REST requests 1-13,,true,307,282,8,8,http://localhost:8080/owners/1/pets/new,7,0,0
1716845413841,6,POST new pet-1,200,Original REST requests 1-13,text,true,4197,221,8,8,http://localhost:8080/owners/1;jsessionid=65B7CF03FA6D22A2EECE8D586CF7B8D2,6,0,0
1716845413842,8,POST new visit,200,Original REST requests 1-7,text,true,4389,490,8,8,http://localhost:8080/owners/1,4,0,0
1716845413842,4,POST new visit-0,302,Original REST requests 1-7,,true,188,313,8,8,http://localhost:8080/owners/1/pets/1/visits/new,4,0,0
1716845413846,4,POST new visit-1,200,Original REST requests 1-7,text,true,4201,177,8,8,http://localhost:8080/owners/1,4,0,0
1716845413942,3,Vets,200,Original REST requests 1-12,text,true,4264,178,8,8,http://localhost:8080/vets.html,3,0,0
1716845413943,10,POST Edit Owner,200,Original REST requests 1-9,text,true,4383,525,8,8,http://localhost:8080/owners/3,5,0,0
1716845413943,5,POST Edit Owner-0,302,Original REST requests 1-9,,true,188,348,8,8,http://localhost:8080/owners/3/edit,5,0,0
1716845413948,5,POST Edit Owner-1,200,Original REST requests 1-9,text,true,4195,177,8,8,http://localhost:8080/owners/3,5,0,0
1716845414043,3,Find owner,200,Original REST requests 1-11,text,true,3755,180,8,8,http://localhost:8080/owners/find,3,0,0
1716845414037,12,POST new pet,200,Original REST requests 1-14,text,true,4504,503,8,8,http://localhost:8080/owners/2;jsessionid=940B77E0E714ED729221E4DBD753EA11,7,0,0
1716845414037,7,POST new pet-0,302,Original REST requests 1-14,,true,307,282,8,8,http://localhost:8080/owners/2/pets/new,7,0,0
1716845414044,5,POST new pet-1,200,Original REST requests 1-14,text,true,4197,221,8,8,http://localhost:8080/owners/2;jsessionid=940B77E0E714ED729221E4DBD753EA11,5,0,0
1716845414045,8,POST new visit,200,Original REST requests 1-8,text,true,4389,490,8,8,http://localhost:8080/owners/2,4,0,0
1716845414045,4,POST new visit-0,302,Original REST requests 1-8,,true,188,313,8,8,http://localhost:8080/owners/2/pets/2/visits/new,4,0,0
1716845414049,4,POST new visit-1,200,Original REST requests 1-8,text,true,4201,177,8,8,http://localhost:8080/owners/2,4,0,0
1716845414149,3,Vets,200,Original REST requests 1-13,text,true,4264,178,8,8,http://localhost:8080/vets.html,3,0,0
1716845414142,12,POST Edit Owner,200,Original REST requests 1-10,text,true,4383,525,8,8,http://localhost:8080/owners/1,6,0,0
1716845414142,6,POST Edit Owner-0,302,Original REST requests 1-10,,true,188,348,8,8,http://localhost:8080/owners/1/edit,6,0,0
1716845414148,6,POST Edit Owner-1,200,Original REST requests 1-10,text,true,4195,177,8,8,http://localhost:8080/owners/1,6,0,0
1716845414247,2,Find owner,200,Original REST requests 1-12,text,true,3755,180,8,8,http://localhost:8080/owners/find,2,0,0
1716845414243,11,POST new pet,200,Original REST requests 1-15,text,true,4504,503,8,8,http://localhost:8080/owners/3;jsessionid=C083424F89C1A1E4BBEF7722CA124206,7,0,0
1716845414243,7,POST new pet-0,302,Original REST requests 1-15,,true,307,282,8,8,http://localhost:8080/owners/3/pets/new,7,0,0
1716845414250,4,POST new pet-1,200,Original REST requests 1-15,text,true,4197,221,8,8,http://localhost:8080/owners/3;jsessionid=C083424F89C1A1E4BBEF7722CA124206,4,0,0
1716845414254,8,POST new visit,200,Original REST requests 1-9,text,true,4389,490,8,8,http://localhost:8080/owners/3,4,0,0
1716845414254,4,POST new visit-0,302,Original REST requests 1-9,,true,188,313,8,8,http://localhost:8080/owners/3/pets/3/visits/new,4,0,0
1716845414258,4,POST new visit-1,200,Original REST requests 1-9,text,true,4201,177,8,8,http://localhost:8080/owners/3,4,0,0
