timeStamp,elapsed,label,responseCode,threadName,dataType,success,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1717003364580,5,POST Edit Owner,200,Original REST requests  1-138,text,true,4495,516,38,38,http://localhost:8080/owners/3;jsessionid=5C766FA9AC038AA0DAC1761FD70F05CE,3,0,0
1717003364580,3,POST Edit Owner-0,302,Original REST requests  1-138,,true,307,295,38,38,http://localhost:8080/owners/3/edit,3,0,0
1717003364583,2,POST Edit Owner-1,200,Original REST requests  1-138,text,true,4188,221,38,38,http://localhost:8080/owners/3;jsessionid=5C766FA9AC038AA0DAC1761FD70F05CE,1,0,0
1717003364592,5,POST new pet,200,Original REST requests  1-161,text,true,5230,266,38,38,http://localhost:8080/owners/2/pets/new,5,0,1
1717003364598,1,Find owner,200,Original REST requests  1-146,text,true,3755,127,38,38,http://localhost:8080/owners/find,1,0,0
1717003364616,2,Vets,200,Original REST requests  1-154,text,true,4264,125,39,39,http://localhost:8080/vets.html,2,0,0
1717003364613,5,POST new visit,200,Original REST requests  1-131,text,true,4380,490,39,39,http://localhost:8080/owners/2,3,0,0
1717003364613,3,POST new visit-0,302,Original REST requests  1-131,,true,188,313,39,39,http://localhost:8080/owners/2/pets/2/visits/new,3,0,0
1717003364616,2,POST new visit-1,200,Original REST requests  1-131,text,true,4192,177,39,39,http://localhost:8080/owners/2,2,0,0
1717003364621,5,POST Edit Owner,200,Original REST requests  1-139,text,true,4495,516,38,38,http://localhost:8080/owners/1;jsessionid=676D0B04439F7FAA86482088B1587927,3,0,0
1717003364621,3,POST Edit Owner-0,302,Original REST requests  1-139,,true,307,295,38,38,http://localhost:8080/owners/1/edit,3,0,0
1717003364624,2,POST Edit Owner-1,200,Original REST requests  1-139,text,true,4188,221,38,38,http://localhost:8080/owners/1;jsessionid=676D0B04439F7FAA86482088B1587927,2,0,0
1717003364633,4,POST new pet,200,Original REST requests  1-162,text,true,5230,266,38,38,http://localhost:8080/owners/3/pets/new,4,0,1
1717003364639,1,Find owner,200,Original REST requests  1-147,text,true,3755,127,38,38,http://localhost:8080/owners/find,1,0,0
1717003364646,5,POST new visit,200,Original REST requests  1-132,text,true,4380,490,39,39,http://localhost:8080/owners/3,3,0,0
1717003364646,3,POST new visit-0,302,Original REST requests  1-132,,true,188,313,39,39,http://localhost:8080/owners/3/pets/3/visits/new,3,0,0
1717003364649,2,POST new visit-1,200,Original REST requests  1-132,text,true,4192,177,39,39,http://localhost:8080/owners/3,1,0,0
1717003364655,2,Vets,200,Original REST requests  1-155,text,true,4264,125,38,38,http://localhost:8080/vets.html,1,0,0
1717003364662,4,POST Edit Owner,200,Original REST requests  1-140,text,true,4495,516,38,38,http://localhost:8080/owners/2;jsessionid=8DDAC430721B5CADF6C05BA0BB271CFC,2,0,0
1717003364662,2,POST Edit Owner-0,302,Original REST requests  1-140,,true,307,295,38,38,http://localhost:8080/owners/2/edit,2,0,0
1717003364664,2,POST Edit Owner-1,200,Original REST requests  1-140,text,true,4188,221,38,38,http://localhost:8080/owners/2;jsessionid=8DDAC430721B5CADF6C05BA0BB271CFC,2,0,0
1717003364671,5,POST new pet,200,Original REST requests  1-163,text,true,5230,266,38,38,http://localhost:8080/owners/1/pets/new,5,0,1
1717003364678,2,Find owner,200,Original REST requests  1-148,text,true,3755,127,38,38,http://localhost:8080/owners/find,1,0,0
