checks,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
delete_owner_duration,1744829478,3.1638,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829478,3.6456,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829478,94.1304,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829478,6.5614,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829478,3.7082,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829478,3.7835,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829478,3.7722,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829478,85.2512,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829478,2.578,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829478,3.692,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829478,3.692,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829478,89.8887,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829478,3.1763,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829478,2.6679,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829479,89.4192,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829479,4.8675,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829479,85.9696,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829479,86.9967,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829479,3.7309,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829479,3.1849,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829479,3.7132,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829479,3.193,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829479,90.0106,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829479,3.1231,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829479,87.4076,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829479,3.1977,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829479,6.3073,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829479,3.7246,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829479,3.1424,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829479,87.0819,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829479,85.0529,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829479,4.249,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829479,89.4254,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829479,3.9005,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829479,4.2205,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829479,3.685,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829480,94.4368,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829480,6.8909,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829480,3.7295,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829480,85.6142,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829480,3.8329,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829480,3.1418,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829480,93.7493,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829480,3.7238,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829480,3.7552,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829480,3.7821,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829480,85.4299,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829480,84.373,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829480,86.0627,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829480,6.3856,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829480,5.25,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829480,87.6255,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829480,3.362,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829480,4.2101,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829480,88.1078,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829480,3.7389,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829480,3.1739,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829480,3.2119,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829481,3.2736,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829481,3.1812,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829481,4.1542,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829481,88.4642,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829481,96.9337,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829481,3.6728,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829481,3.1053,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829481,3.7142,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829481,3.1897,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829481,4.2032,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829481,86.1573,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829481,3.6049,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829481,5.2976,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829481,84.17,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829481,2.6114,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829481,2.6114,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829481,3.1557,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829481,3.6967,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829481,86.5851,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829481,3.6279,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829481,3.6279,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829481,3.6914,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829482,93.8662,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829482,93.877,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829482,2.7071,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829482,3.17,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829482,89.2778,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829482,3.3013,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829482,94.7893,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829482,94.7813,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829482,3.7525,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829482,2.6801,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829482,84.0977,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829482,6.9145,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829482,3.1829,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829482,3.1636,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829482,4.2756,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829482,4.2084,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829482,85.7981,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829482,4.2224,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829482,91.1491,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829482,3.6854,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829482,3.1118,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829482,3.1118,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829482,90.3645,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829483,95.6436,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829483,94.0759,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829483,6.5863,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829483,3.2363,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829483,4.2479,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829483,3.7196,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829483,3.2525,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829483,3.2525,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829483,3.1944,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829483,3.1944,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829483,88.3336,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829483,6.9533,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829483,5.9016,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829483,3.1684,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829483,2.6423,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829483,5.2306,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829483,92.5698,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829483,4.2793,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829483,4.2793,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829483,4.866,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829483,84.1276,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829483,2.628,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829483,93.1684,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829483,5.7845,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829484,86.36,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829484,3.1429,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829484,4.1806,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829484,4.2588,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829484,3.7314,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829484,4.2169,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829484,2.621,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829484,94.243,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829484,88.4256,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829484,3.5351,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829484,92.0074,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829484,91.4602,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829484,87.8928,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829484,89.46,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829484,94.4927,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829484,90.962,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829484,90.9641,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829484,3.1166,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829484,85.1765,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829484,87.7633,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829484,3.3558,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829484,93.7706,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829484,3.7076,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829484,3.7076,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829484,2.6446,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829485,85.6693,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829485,2.6537,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829485,96.541,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829485,91.6682,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829485,3.9003,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829485,3.1454,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829485,3.2054,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829485,88.4595,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829485,85.7875,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829485,6.2566,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829485,4.2825,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829485,3.6944,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829485,96.7818,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829485,5.9006,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829485,3.6548,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829485,4.1844,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829485,2.6459,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829485,85.2614,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829485,94.8056,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829485,2.1681,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829485,94.6892,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829485,85.301,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829485,84.7263,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829485,3.699,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829486,93.8361,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829486,94.8033,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829486,6.2962,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829486,3.3545,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829486,3.615,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829486,86.4795,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829486,2.6519,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829486,3.8732,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829486,3.1705,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829486,3.1841,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829486,3.1823,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829486,4.2578,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829486,86.1886,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829486,6.2245,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829486,6.3346,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829486,2.0845,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829486,3.7322,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829486,95.9308,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829486,4.2114,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829486,5.3024,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829486,5.0008,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829486,3.127,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829486,94.5731,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829486,3.7936,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829486,3.7936,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829487,6.9329,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829487,3.1663,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829487,85.7757,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829487,86.858,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829487,2.6369,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829487,95.8451,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829487,85.8663,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829487,97.667,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829487,4.9101,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
delete_owner_duration,1744829487,91.87,,,,,::Create Owner::Delete Owner,,,,default,,,,,,,
